,league,split,week,game,date,patchno,side,team,teamdragkills,elders,herald,teambaronkills,totalgold,earnedgpm,cspm
1378,WC,2019-W,SF,3,43772.32461805556,9.19,Blue,SK Telecom T1,2.0,0.0,1.0,2.0,61409.0,1171.0990099009903,32.881188118811885
1379,WC,2019-W,SF,3,43772.32461805556,9.19,Red,G2 Esports,3.0,0.0,0.0,0.0,64634.0,1266.891089108911,33.62376237623763
1390,WC,2019-W,SF,4,43772.363078703704,9.19,Blue,G2 Esports,2.0,0.0,1.0,1.0,67152.0,1214.210087922258,29.014345210550673
1391,WC,2019-W,SF,4,43772.363078703704,9.19,Red,SK Telecom T1,4.0,0.0,0.0,1.0,64094.0,1129.3049514113834,27.62609902822767
1402,WC,2019-W,F,1,43779.2884837963,9.19,Blue,Funplus Phoenix,4.0,1.0,0.0,2.0,80030.0,1311.0317848410757,30.17114914425428
1403,WC,2019-W,F,1,43779.2884837963,9.19,Red,G2 Esports,2.0,0.0,1.0,0.0,70174.0,1070.0537897310512,33.349633251833744
1414,WC,2019-W,F,2,43779.35488425926,9.19,Blue,G2 Esports,2.0,0.0,0.0,0.0,37963.0,815.2431729518856,29.336801040312093
1415,WC,2019-W,F,2,43779.35488425926,9.19,Red,Funplus Phoenix,1.0,0.0,1.0,1.0,51875.0,1357.9739921976593,32.65279583875162
1426,WC,2019-W,F,3,43779.39313657407,9.19,Blue,Funplus Phoenix,3.0,0.0,1.0,2.0,55581.0,1172.9506037321626,29.637760702524698
1427,WC,2019-W,F,3,43779.39313657407,9.19,Red,G2 Esports,2.0,0.0,0.0,0.0,48957.0,954.8166849615808,32.33809001097695
11,LEC,2019-1,1,1,43483.545590277776,9.01,Red,SK Gaming,1.0,0.0,0.0,1.0,57315.0,1203.1541373715525,32.96917252568956
22,LEC,2019-1,1,1,43483.588229166664,9.01,Blue,Splyce,0.0,0.0,0.0,2.0,71630.0,1228.6637554585152,32.35807860262009
23,LEC,2019-1,1,1,43483.588229166664,9.01,Red,Excel Esports,4.0,0.0,1.0,0.0,60845.0,946.0873362445416,31.755458515283845
34,LEC,2019-1,1,1,43483.6496412037,9.01,Blue,Vitality,0.0,0.0,1.0,0.0,54717.0,1075.9430379746834,32.563291139240505
35,LEC,2019-1,1,1,43483.6496412037,9.01,Red,Schalke 04,3.0,0.0,0.0,1.0,58429.0,1193.4113924050632,32.18354430379747
46,LEC,2019-1,1,1,43483.694016203706,9.01,Blue,Rogue,0.0,0.0,0.0,0.0,36081.0,801.5641547861507,29.85743380855397
47,LEC,2019-1,1,1,43483.694016203706,9.01,Red,Misfits,4.0,0.0,1.0,1.0,49990.0,1368.122199592668,32.91242362525458
58,LEC,2019-1,1,1,43483.735763888886,9.01,Blue,Origen,0.0,0.0,1.0,0.0,42731.0,906.4700122399021,28.971848225214195
59,LEC,2019-1,1,1,43483.735763888886,9.01,Red,G2 Esports,2.0,0.0,0.0,1.0,54230.0,1328.7099143206856,32.937576499388
70,LEC,2019-1,1,2,43484.43199074074,9.01,Blue,G2 Esports,3.0,0.0,0.0,1.0,52954.0,1525.1270718232042,35.67679558011049
71,LEC,2019-1,1,2,43484.43199074074,9.01,Red,Schalke 04,0.0,0.0,1.0,0.0,37015.0,864.6712707182319,28.71546961325967
82,LEC,2019-1,1,2,43484.48474537037,9.01,Blue,Excel Esports,4.0,0.0,0.0,1.0,52355.0,1239.464891041162,34.83050847457627
83,LEC,2019-1,1,2,43484.48474537037,9.01,Red,Rogue,0.0,0.0,1.0,0.0,44158.0,941.7530266343824,33.5230024213075
94,LEC,2019-1,1,2,43484.525289351855,9.01,Blue,Splyce,3.0,0.0,0.0,0.0,68879.0,1034.3658536585365,32.853658536585364
95,LEC,2019-1,1,2,43484.525289351855,9.01,Red,Vitality,2.0,0.0,1.0,1.0,75455.0,1194.7560975609756,33.609756097560975
106,LEC,2019-1,1,2,43484.57826388889,9.01,Blue,Misfits,1.0,0.0,1.0,0.0,48487.0,1452.6749452154854,31.073776479181888
107,LEC,2019-1,1,2,43484.57826388889,9.01,Red,SK Gaming,0.0,0.0,0.0,0.0,32702.0,760.8560993425857,26.866325785244705
118,LEC,2019-1,1,2,43484.61828703704,9.01,Blue,Fnatic,1.0,0.0,0.0,0.0,48541.0,1007.7939324556384,31.837435603892384
119,LEC,2019-1,1,2,43484.61828703704,9.01,Red,Origen,2.0,0.0,1.0,1.0,56296.0,1274.136233543217,34.58500286204922
130,LCK,2019-1,1.1,1,43481.10789351852,9.01,Blue,SK Telecom T1,2.0,0.0,1.0,0.0,55034.0,1360.6470588235295,38.93382352941177
131,LCK,2019-1,1.1,1,43481.10789351852,9.01,Red,Jin Air Green Wings,1.0,0.0,0.0,0.0,40679.0,832.8897058823529,31.727941176470587
142,LCK,2019-1,1.1,2,43481.154282407406,9.01,Blue,Jin Air Green Wings,1.0,0.0,1.0,0.0,54227.0,984.6465256797583,32.3262839879154
143,LCK,2019-1,1.1,2,43481.154282407406,9.01,Red,SK Telecom T1,3.0,0.0,0.0,1.0,65083.0,1312.622356495468,38.670694864048336
154,LCK,2019-1,1.1,1,43481.237442129626,9.01,Blue,Damwon Gaming,3.0,0.0,1.0,1.0,72067.0,1268.8603104212862,35.866962305986696
155,LCK,2019-1,1.1,1,43481.237442129626,9.01,Red,Gen.G,2.0,0.0,0.0,0.0,59997.0,947.7073170731707,34.27050997782705
166,LCK,2019-1,1.1,2,43481.28568287037,9.01,Blue,Gen.G,1.0,0.0,0.0,0.0,51125.0,1047.1550861589774,34.95275152862701
167,LCK,2019-1,1.1,2,43481.28568287037,9.01,Red,Damwon Gaming,2.0,0.0,1.0,1.0,57864.0,1271.9132851584213,35.55308504724847
178,LCK,2019-1,1.2,1,43482.103541666664,9.01,Blue,KT Rolster,4.0,0.0,1.0,1.0,71178.0,1300.3287671232877,36.16438356164383
179,LCK,2019-1,1.2,1,43482.103541666664,9.01,Red,Hanwha Life Esports,0.0,0.0,0.0,0.0,60346.0,1003.5616438356165,35.28767123287671
190,LCK,2019-1,1.2,2,43482.159907407404,9.01,Blue,Hanwha Life Esports,5.0,0.0,1.0,1.0,67332.0,1307.1270611057225,34.33559650824442
191,LCK,2019-1,1.2,2,43482.159907407404,9.01,Red,KT Rolster,0.0,0.0,0.0,0.0,51185.0,837.2822502424831,28.95247332686712
202,LCK,2019-1,1.2,3,43482.200277777774,9.01,Blue,KT Rolster,2.0,0.0,0.0,0.0,54110.0,914.2518089725037,32.5904486251809
203,LCK,2019-1,1.2,3,43482.200277777774,9.01,Red,Hanwha Life Esports,3.0,0.0,1.0,0.0,64788.0,1223.3111432706223,35.34008683068018
214,LCK,2019-1,1.2,1,43482.24502314815,9.01,Blue,Kingzone DragonX,0.0,0.0,0.0,0.0,36122.0,786.148893360161,29.175050301810863
215,LCK,2019-1,1.2,1,43482.24502314815,9.01,Red,Griffin,2.0,0.0,1.0,1.0,52613.0,1449.7706237424547,35.010060362173036
226,LCK,2019-1,1.2,2,43482.30333333334,9.01,Blue,Griffin,3.0,0.0,1.0,1.0,65696.0,1461.6593229446532,37.431488447071466
227,LCK,2019-1,1.2,2,43482.30333333334,9.01,Red,Kingzone DragonX,2.0,0.0,0.0,0.0,48154.0,896.0924234282645,31.112305212251478
238,LCK,2019-1,1.3,1,43483.093819444446,9.01,Blue,Gen.G,1.0,0.0,0.0,0.0,61709.0,1019.3023884632717,32.55520504731861
239,LCK,2019-1,1.3,1,43483.093819444446,9.01,Red,Sandbox Gaming,3.0,0.0,1.0,2.0,73772.0,1345.4763406940062,34.69130238846327
250,LCK,2019-1,1.3,2,43483.16076388889,9.01,Blue,Sandbox Gaming,4.0,0.0,1.0,1.0,60805.0,1268.6012658227846,36.89873417721519
251,LCK,2019-1,1.3,2,43483.16076388889,9.01,Red,Gen.G,0.0,0.0,0.0,0.0,51093.0,961.259493670886,31.645569620253163
262,LCK,2019-1,1.3,1,43483.2043287037,9.01,Blue,Afreeca Freecs,0.0,0.0,1.0,0.0,43974.0,861.0605187319884,33.648414985590776
263,LCK,2019-1,1.3,1,43483.2043287037,9.01,Red,SK Telecom T1,4.0,0.0,0.0,1.0,56693.0,1300.9106628242073,37.65994236311239
274,LCK,2019-1,1.3,2,43483.27988425926,9.01,Blue,SK Telecom T1,3.0,0.0,1.0,1.0,53654.0,1451.5263157894738,36.276315789473685
275,LCK,2019-1,1.3,2,43483.27988425926,9.01,Red,Afreeca Freecs,0.0,0.0,0.0,0.0,41567.0,974.4078947368421,33.35526315789474
286,LCK,2019-1,1.4,1,43484.09113425926,9.01,Blue,Damwon Gaming,1.0,0.0,1.0,0.0,70370.0,1228.6047132058693,31.614050689195196
287,LCK,2019-1,1.4,1,43484.09113425926,9.01,Red,KT Rolster,2.0,0.0,0.0,0.0,64205.0,1064.1316140506892,29.346376167185415
298,LCK,2019-1,1.4,2,43484.16185185185,9.01,Blue,KT Rolster,1.0,0.0,1.0,0.0,55955.0,966.8910318225651,34.744455159112825
299,LCK,2019-1,1.4,2,43484.16185185185,9.01,Red,Damwon Gaming,4.0,0.0,0.0,1.0,69214.0,1350.4686595949856,36.827386692381864
310,LCK,2019-1,1.4,1,43484.2040625,9.01,Blue,Griffin,3.0,0.0,0.0,1.0,61654.0,1586.5167173252278,43.440729483282674
311,LCK,2019-1,1.4,1,43484.2040625,9.01,Red,Jin Air Green Wings,0.0,0.0,1.0,0.0,42308.0,880.8875379939209,33.33738601823708
322,LCK,2019-1,1.4,2,43484.27706018519,9.01,Blue,Jin Air Green Wings,1.0,0.0,1.0,0.0,41875.0,806.4588441330998,32.25919439579685
323,LCK,2019-1,1.4,2,43484.27706018519,9.01,Red,Griffin,3.0,0.0,0.0,1.0,58806.0,1399.4886164623467,39.68476357267951
334,LCK,2019-1,1.5,1,43485.10888888889,9.01,Blue,Kingzone DragonX,2.0,0.0,0.0,0.0,58066.0,1091.1947921882825,31.036554832248374
335,LCK,2019-1,1.5,1,43485.10888888889,9.01,Red,Sandbox Gaming,3.0,0.0,1.0,2.0,67183.0,1365.1156735102657,31.997996995493242
346,LCK,2019-1,1.5,2,43485.165625,9.01,Blue,Sandbox Gaming,3.0,0.0,1.0,1.0,57698.0,1374.5961199294534,33.72134038800705
347,LCK,2019-1,1.5,2,43485.165625,9.01,Red,Kingzone DragonX,1.0,0.0,0.0,0.0,46262.0,971.2098765432099,31.499118165784832
358,LCK,2019-1,1.5,1,43485.21134259259,9.01,Blue,Afreeca Freecs,2.0,0.0,,0.0,62410.0,1034.546762589928,33.96582733812949
359,LCK,2019-1,1.5,1,43485.21134259259,9.01,Red,Hanwha Life Esports,2.0,0.0,,2.0,73886.0,1344.1510791366904,34.34352517985611
370,LCK,2019-1,1.5,2,43485.28451388889,9.01,Blue,Hanwha Life Esports,3.0,0.0,1.0,1.0,62634.0,1432.1379310344828,37.408231368186875
371,LCK,2019-1,1.5,2,43485.28451388889,9.01,Red,Afreeca Freecs,1.0,0.0,0.0,0.0,47773.0,936.2202447163515,32.03559510567297
382,CBLoL,2019-1,1,1,43477.414143518516,9.01,Blue,Flamengo eSports,3.0,0.0,1.0,1.0,57627.0,1294.7457627118645,34.610169491525426
383,CBLoL,2019-1,1,1,43477.414143518516,9.01,Red,KaBuM e-Sports,0.0,0.0,0.0,0.0,48276.0,977.7627118644068,31.966101694915256
394,CBLoL,2019-1,1,1,43477.46263888889,9.01,Blue,Vivo Keyd,0.0,0.0,1.0,0.0,67470.0,1066.8823031329384,29.41574936494496
395,CBLoL,2019-1,1,1,43477.46263888889,9.01,Red,Uppercut esports,5.0,0.0,0.0,3.0,73398.0,1217.4665537679932,32.28619813717189
406,CBLoL,2019-1,1,1,43477.5121875,9.01,Blue,ProGaming Esports,0.0,0.0,1.0,0.0,55330.0,909.2030075187969,31.917293233082706
407,CBLoL,2019-1,1,1,43477.5121875,9.01,Red,Redemption eSports,5.0,0.0,0.0,2.0,66058.0,1211.6842105263156,33.01691729323308
418,CBLoL,2019-1,1,1,43477.55391203704,9.01,Blue,INTZ e-Sports,1.0,0.0,1.0,1.0,49996.0,1243.6488549618323,33.43511450381679
419,CBLoL,2019-1,1,1,43477.55391203704,9.01,Red,CNB e-Sports Club,2.0,0.0,0.0,0.0,42908.0,973.114503816794,35.38167938931298
430,CBLoL,2019-1,1,2,43478.40844907407,9.01,Blue,Uppercut esports,3.0,0.0,0.0,2.0,74293.0,1317.8191442434938,30.93956771063079
431,CBLoL,2019-1,1,2,43478.40844907407,9.01,Red,KaBuM e-Sports,3.0,0.0,1.0,0.0,65712.0,1090.7084252315838,32.606969563299515
442,CBLoL,2019-1,1,2,43478.47023148148,9.01,Blue,Vivo Keyd,1.0,0.0,0.0,0.0,58367.0,948.6298493838431,31.602008215426746
443,CBLoL,2019-1,1,2,43478.47023148148,9.01,Red,CNB e-Sports Club,4.0,0.0,1.0,1.0,68584.0,1228.4198995892289,33.710634413509815
454,CBLoL,2019-1,1,2,43478.51318287037,9.01,Blue,Redemption eSports,4.0,0.0,,1.0,61425.0,1260.5675675675673,34.55301455301455
455,CBLoL,2019-1,1,2,43478.51318287037,9.01,Red,INTZ e-Sports,0.0,0.0,,0.0,51288.0,944.4449064449062,33.49272349272349
466,CBLoL,2019-1,1,2,43478.55224537037,9.01,Blue,Flamengo eSports,2.0,0.0,0.0,0.0,54182.0,1295.4292594822396,34.786273329319684
467,CBLoL,2019-1,1,2,43478.55224537037,9.01,Red,ProGaming Esports,0.0,0.0,1.0,0.0,43319.0,903.0270921131848,33.558097531607466
478,CBLoL,2019-1,2,1,43484.414606481485,9.01,Blue,Redemption eSports,6.0,1.0,1.0,1.0,79098.0,1248.8140462889066,33.95051875498803
479,CBLoL,2019-1,2,1,43484.414606481485,9.01,Red,CNB e-Sports Club,0.0,0.0,0.0,0.0,68574.0,996.8427773343974,34.357541899441344
490,CBLoL,2019-1,2,1,43484.46778935185,9.01,Blue,INTZ e-Sports,3.0,0.0,1.0,2.0,59828.0,1301.256955810147,34.173486088379704
491,CBLoL,2019-1,2,1,43484.46778935185,9.01,Red,ProGaming Esports,0.0,0.0,0.0,0.0,46686.0,871.076923076923,31.849427168576103
502,CBLoL,2019-1,2,1,43484.50436342593,9.01,Blue,Uppercut esports,3.0,0.0,0.0,0.0,61185.0,1091.903133903134,34.27350427350427
503,CBLoL,2019-1,2,1,43484.50436342593,9.01,Red,Flamengo eSports,2.0,0.0,1.0,1.0,61659.0,1105.4074074074074,31.737891737891736
514,CBLoL,2019-1,2,1,43484.5499537037,9.01,Blue,Vivo Keyd,4.0,0.0,1.0,1.0,75779.0,1183.679806918745,29.903459372485923
515,CBLoL,2019-1,2,1,43484.5499537037,9.01,Red,KaBuM e-Sports,1.0,0.0,0.0,0.0,68956.0,1019.005631536605,30.796460176991154
526,CBLoL,2019-1,2,2,43485.41715277778,9.01,Blue,Uppercut esports,4.0,0.0,1.0,1.0,61241.0,1310.7944325481799,32.6017130620985
527,CBLoL,2019-1,2,2,43485.41715277778,9.01,Red,ProGaming Esports,0.0,0.0,0.0,0.0,49282.0,926.6723768736617,31.059957173447536
538,CBLoL,2019-1,2,2,43485.45658564815,9.01,Blue,Redemption eSports,1.0,0.0,0.0,0.0,74030.0,1058.801073208126,31.966270601763128
539,CBLoL,2019-1,2,2,43485.45658564815,9.01,Red,Flamengo eSports,6.0,1.0,1.0,2.0,83858.0,1284.818704484477,30.931391337677272
550,CBLoL,2019-1,2,2,43485.50405092593,9.01,Blue,CNB e-Sports Club,3.0,0.0,1.0,1.0,66132.0,1338.4216867469877,31.927710843373493
551,CBLoL,2019-1,2,2,43485.50405092593,9.01,Red,KaBuM e-Sports,1.0,0.0,0.0,0.0,52128.0,916.6144578313251,29.84939759036144
562,CBLoL,2019-1,2,2,43485.547743055555,9.01,Blue,Vivo Keyd,3.0,0.0,1.0,2.0,80066.0,1307.219512195122,33.29268292682927
563,CBLoL,2019-1,2,2,43485.547743055555,9.01,Red,INTZ e-Sports,3.0,0.0,0.0,0.0,70741.0,1079.780487804878,33.0
574,LMS,2019-1,1.1,1,43482.17125,9.01,Blue,G-Rex,4.0,0.0,1.0,0.0,68795.0,1086.1612090680098,31.057934508816118
575,LMS,2019-1,1.1,1,43482.17125,9.01,Red,J Team,1.0,0.0,0.0,1.0,71393.0,1151.60201511335,31.08312342569269
586,LMS,2019-1,1.1,2,43482.22405092593,9.01,Blue,J Team,5.0,0.0,1.0,1.0,70675.0,1231.0053191489362,35.29255319148936
587,LMS,2019-1,1.1,2,43482.22405092593,9.01,Red,G-Rex,1.0,0.0,0.0,0.0,63322.0,1035.4468085106382,30.904255319148934
598,LMS,2019-1,1.1,1,43482.27438657408,9.01,Blue,AHQ e-Sports Club,2.0,0.0,0.0,1.0,62139.0,982.0795802361172,31.35111499781373
599,LMS,2019-1,1.1,1,43482.27438657408,9.01,Red,MAD Team,3.0,1.0,1.0,1.0,72130.0,1244.1958898119808,32.741582859641454
610,LMS,2019-1,1.1,2,43482.335393518515,9.01,Blue,MAD Team,1.0,0.0,1.0,1.0,55141.0,1247.2391930835734,33.19884726224784
611,LMS,2019-1,1.1,2,43482.335393518515,9.01,Red,AHQ e-Sports Club,3.0,0.0,0.0,0.0,45480.0,913.1412103746399,31.711815561959654
622,LMS,2019-1,1.2,1,43483.159050925926,9.01,Blue,Alpha Esports,1.0,0.0,0.0,0.0,39046.0,1002.3428571428572,31.500000000000004
623,LMS,2019-1,1.2,1,43483.159050925926,9.01,Red,Dragon Gate Team,2.0,0.0,1.0,1.0,47479.0,1363.757142857143,35.01428571428572
634,LMS,2019-1,1.2,2,43483.19976851852,9.01,Blue,Alpha Esports,2.0,0.0,0.0,1.0,86317.0,1344.3685220729367,33.880998080614205
635,LMS,2019-1,1.2,2,43483.19976851852,9.01,Red,Dragon Gate Team,3.0,1.0,1.0,1.0,75636.0,1098.3570057581576,30.955854126679466
646,LMS,2019-1,1.2,3,43483.25636574074,9.01,Blue,Alpha Esports,0.0,0.0,1.0,0.0,32795.0,878.1343873517789,31.683794466403164
647,LMS,2019-1,1.2,3,43483.25636574074,9.01,Red,Dragon Gate Team,2.0,0.0,0.0,0.0,46006.0,1504.7430830039525,36.094861660079054
658,LMS,2019-1,1.2,1,43483.287881944445,9.01,Blue,Hong Kong Attitude,1.0,0.0,0.0,0.0,44860.0,995.4676524953788,34.861367837338264
659,LMS,2019-1,1.2,1,43483.287881944445,9.01,Red,Flash Wolves,3.0,0.0,1.0,1.0,57303.0,1455.4676524953786,38.743068391866906
670,LMS,2019-1,1.2,2,43483.34296296296,9.01,Blue,Hong Kong Attitude,2.0,0.0,0.0,2.0,61241.0,1249.0259067357515,32.33160621761658
671,LMS,2019-1,1.2,2,43483.34296296296,9.01,Red,Flash Wolves,2.0,0.0,1.0,0.0,52707.0,983.7202072538862,32.61139896373057
682,LMS,2019-1,1.2,3,43483.387349537035,9.01,Blue,Flash Wolves,2.0,0.0,0.0,1.0,54938.0,1357.1176470588234,38.27205882352941
683,LMS,2019-1,1.2,3,43483.387349537035,9.01,Red,Hong Kong Attitude,0.0,0.0,1.0,0.0,44323.0,966.860294117647,37.205882352941174
694,LMS,2019-1,1.3,1,43484.148368055554,9.01,Blue,J Team,4.0,1.0,0.0,2.0,78189.0,1159.1990776325902,32.09838585703305
695,LMS,2019-1,1.3,1,43484.148368055554,9.01,Red,AHQ e-Sports Club,2.0,0.0,1.0,0.0,70737.0,987.3620292083012,32.167563412759414
706,LMS,2019-1,1.3,2,43484.22179398148,9.01,Blue,AHQ e-Sports Club,1.0,0.0,0.0,0.0,46722.0,842.1101015499731,31.52324959914484
707,LMS,2019-1,1.3,2,43484.22179398148,9.01,Red,J Team,3.0,0.0,1.0,1.0,61758.0,1324.2907536076964,34.24906467129877
718,LMS,2019-1,1.3,1,43484.268055555556,9.01,Blue,Flash Wolves,3.0,0.0,1.0,1.0,59082.0,1397.4254207777133,36.181079512478235
719,LMS,2019-1,1.3,1,43484.268055555556,9.01,Red,MAD Team,1.0,0.0,0.0,0.0,43450.0,853.0725478816018,29.982588508415553
730,LMS,2019-1,1.3,2,43484.32618055555,9.01,Blue,MAD Team,3.0,0.0,1.0,1.0,70850.0,1064.0434258142338,29.40892641737032
731,LMS,2019-1,1.3,2,43484.32618055555,9.01,Red,Flash Wolves,3.0,1.0,0.0,0.0,73323.0,1123.7056694813027,33.14837153196622
742,LMS,2019-1,1.3,3,43484.378229166665,9.01,Blue,Flash Wolves,0.0,0.0,1.0,0.0,61915.0,1068.8051827857473,34.73391948172143
743,LMS,2019-1,1.3,3,43484.378229166665,9.01,Red,MAD Team,5.0,0.0,0.0,1.0,70109.0,1296.3109671448403,34.48403516890328
754,LCK,2019-1,2.1,1,43488.09730324074,9.01,Blue,KT Rolster,3.0,1.0,0.0,1.0,77055.0,1043.3481589500548,28.04228946409041
755,LCK,2019-1,2.1,1,43488.09730324074,9.01,Red,Kingzone DragonX,3.0,0.0,1.0,2.0,89200.0,1309.0061975938752,33.5107546481954
766,LCK,2019-1,2.1,2,43488.16929398148,9.01,Blue,Kingzone DragonX,1.0,0.0,1.0,1.0,53522.0,1350.7603513174402,35.72145545796738
767,LCK,2019-1,2.1,2,43488.16929398148,9.01,Red,KT Rolster,1.0,0.0,0.0,0.0,39004.0,804.2860727728981,30.978670012547052
778,LCK,2019-1,2.1,1,43488.223020833335,9.01,Blue,Hanwha Life Esports,4.0,0.0,1.0,0.0,64634.0,1082.3571428571427,34.25892857142857
779,LCK,2019-1,2.1,1,43488.223020833335,9.01,Red,Griffin,0.0,0.0,0.0,1.0,69300.0,1207.3392857142856,33.910714285714285
790,LCK,2019-1,2.1,2,43488.28952546296,9.01,Blue,Griffin,3.0,0.0,1.0,1.0,58708.0,1367.1714614499426,35.868814729574225
791,LCK,2019-1,2.1,2,43488.28952546296,9.01,Red,Hanwha Life Esports,0.0,0.0,0.0,0.0,44466.0,875.5028768699656,29.758342922899885
802,LCK,2019-1,2.2,1,43489.09460648148,9.01,Blue,Sandbox Gaming,3.0,0.0,1.0,1.0,55780.0,1025.7922729553438,34.10938283993979
803,LCK,2019-1,2.2,1,43489.09460648148,9.01,Red,SK Telecom T1,1.0,0.0,0.0,0.0,63327.0,1252.9974912192674,33.6276969392875
814,LCK,2019-1,2.2,2,43489.158587962964,9.01,Blue,SK Telecom T1,0.0,0.0,1.0,0.0,49147.0,1019.2692088787705,30.768355150825272
815,LCK,2019-1,2.2,2,43489.158587962964,9.01,Red,Sandbox Gaming,4.0,0.0,0.0,2.0,60206.0,1396.9243027888444,33.568582811610696
826,LCK,2019-1,2.2,3,43489.19445601852,9.01,Blue,Sandbox Gaming,4.0,0.0,1.0,0.0,64821.0,1491.0828729281766,40.309392265193374
827,LCK,2019-1,2.2,3,43489.19445601852,9.01,Red,SK Telecom T1,0.0,0.0,0.0,0.0,47376.0,912.7955801104972,32.12154696132596
838,LCK,2019-1,2.2,1,43489.26158564815,9.01,Blue,Gen.G,1.0,0.0,1.0,0.0,52783.0,972.9434737923948,33.422404933196304
839,LCK,2019-1,2.2,1,43489.26158564815,9.01,Red,Afreeca Freecs,2.0,0.0,0.0,1.0,59490.0,1179.736896197328,32.805755395683455
850,LCK,2019-1,2.2,2,43489.30574074074,9.01,Blue,Afreeca Freecs,2.0,0.0,1.0,0.0,66908.0,1032.4165621079046,29.86198243412798
851,LCK,2019-1,2.2,2,43489.30574074074,9.01,Red,Gen.G,4.0,1.0,0.0,0.0,71647.0,1151.3375156838142,33.17440401505646
862,LCK,2019-1,2.2,3,43489.34212962963,9.01,Blue,Gen.G,1.0,0.0,0.0,0.0,70254.0,955.1444823663253,30.875995449374287
863,LCK,2019-1,2.2,3,43489.34212962963,9.01,Red,Afreeca Freecs,5.0,1.0,1.0,2.0,75344.0,1070.9579067121729,26.68941979522184
874,LCK,2019-1,2.3,1,43490.07252314815,9.01,Blue,KT Rolster,2.0,1.0,1.0,1.0,86266.0,1265.3608551419095,34.72171028381865
875,LCK,2019-1,2.3,1,43490.07252314815,9.01,Red,Jin Air Green Wings,2.0,0.0,0.0,0.0,74300.0,1000.7239218577222,32.57648359749355
886,LCK,2019-1,2.3,2,43490.169583333336,9.01,Blue,Jin Air Green Wings,0.0,0.0,1.0,0.0,45368.0,920.7526132404182,32.33449477351917
887,LCK,2019-1,2.3,2,43490.169583333336,9.01,Red,KT Rolster,4.0,0.0,0.0,1.0,57121.0,1330.2648083623694,38.18815331010453
898,LCK,2019-1,2.3,1,43490.207662037035,9.01,Blue,Damwon Gaming,3.0,0.0,1.0,1.0,70995.0,1104.113393590797,35.891536565324564
899,LCK,2019-1,2.3,1,43490.207662037035,9.01,Red,Griffin,1.0,0.0,0.0,1.0,76461.0,1238.8545603944126,36.87756778964667
910,LCK,2019-1,2.3,2,43490.290243055555,9.01,Blue,Griffin,3.0,0.0,1.0,0.0,57230.0,1412.845921450151,36.65256797583082
911,LCK,2019-1,2.3,2,43490.290243055555,9.01,Red,Damwon Gaming,0.0,0.0,0.0,0.0,41295.0,835.141993957704,31.468277945619338
922,LCK,2019-1,2.4,1,43491.104675925926,9.01,Blue,Kingzone DragonX,4.0,0.0,1.0,1.0,57395.0,1531.5076530612246,37.15561224489796
923,LCK,2019-1,2.4,1,43491.104675925926,9.01,Red,Afreeca Freecs,0.0,0.0,0.0,0.0,40032.0,867.1071428571429,30.38265306122449
934,LCK,2019-1,2.4,2,43491.15660879629,9.01,Blue,Afreeca Freecs,1.0,0.0,0.0,1.0,54606.0,999.3420787083754,29.727547931382446
935,LCK,2019-1,2.4,2,43491.15660879629,9.01,Red,Kingzone DragonX,3.0,0.0,1.0,0.0,63210.0,1259.8062563067606,32.72452068617558
946,LCK,2019-1,2.4,1,43491.19912037037,9.01,Blue,Sandbox Gaming,3.0,0.0,1.0,1.0,61053.0,1420.065834279228,38.002270147559585
947,LCK,2019-1,2.4,1,43491.19912037037,9.01,Red,Hanwha Life Esports,1.0,0.0,0.0,0.0,46193.0,914.0499432463109,33.91600454029512
958,LCK,2019-1,2.4,2,43491.27857638889,9.01,Blue,Hanwha Life Esports,0.0,0.0,1.0,0.0,55017.0,962.5303326810174,33.4344422700587
959,LCK,2019-1,2.4,2,43491.27857638889,9.01,Red,Sandbox Gaming,5.0,0.0,0.0,1.0,62522.0,1182.8336594911934,35.69471624266144
970,LEC,2019-1,2,1,43490.49270833333,9.01,Blue,Vitality,0.0,0.0,1.0,1.0,64569.0,1332.3384615384614,35.04615384615385
971,LEC,2019-1,2,1,43490.49270833333,9.01,Red,Fnatic,3.0,0.0,0.0,0.0,55194.0,1043.876923076923,31.56923076923077
982,LEC,2019-1,2,1,43490.535474537035,9.01,Blue,Rogue,1.0,0.0,1.0,0.0,59086.0,1061.5041082648622,30.942484291928466
983,LEC,2019-1,2,1,43490.535474537035,9.01,Red,Splyce,4.0,0.0,0.0,2.0,72641.0,1454.59255679072,34.88641855969067
994,LEC,2019-1,2,1,43490.58336805556,9.01,Blue,G2 Esports,2.0,1.0,0.0,0.0,79203.0,1131.6519790888722,31.075429424943987
995,LEC,2019-1,2,1,43490.58336805556,9.01,Red,Excel Esports,4.0,0.0,1.0,1.0,74570.0,1027.850634802091,28.230022404779685
1006,LEC,2019-1,2,1,43490.63759259259,9.01,Blue,Schalke 04,4.0,1.0,0.0,2.0,79698.0,1319.4426633785451,32.872996300863136
1007,LEC,2019-1,2,1,43490.63759259259,9.01,Red,SK Gaming,2.0,0.0,1.0,0.0,64082.0,934.3378545006166,30.18495684340321
1018,LEC,2019-1,2,1,43490.69435185185,9.01,Blue,Origen,0.0,0.0,1.0,0.0,51390.0,990.9487179487181,31.346153846153847
1019,LEC,2019-1,2,1,43490.69435185185,9.01,Red,Misfits,5.0,0.0,0.0,2.0,62795.0,1356.4935897435898,33.07692307692308
